"ts_id","tutor_id","tutoring_subject","is_linked","is_qualified"
32411,3161,"American History",0,1
198161,3161,"Spanish",0,1
168911,3161,"Reading",0,0
66537,3162,"Elementary Science",0,0
47037,3162,"Chemistry",0,1
61662,3162,"Elementary Math",0,0
22662,3162,"Algebra 1",0,0
27537,3162,"Algebra 2",0,0
42162,3162,"Calculus",0,1
207913,3163,"Spelling",0,0
17788,3163,"ADD/ADHD",0,0
144538,3163,"Prealgebra",0,0
71413,3163,"English",0,0
232288,3163,"Vocabulary",0,1
168913,3163,"Reading",0,0
217663,3163,"Study Skills",0,0
100663,3163,"Grammar",0,0
22663,3163,"Algebra 1",0,0
203038,3163,"Special Needs",0,0
149414,3164,"Precalculus",0,1
90914,3164,"Geometry",0,0
144539,3164,"Prealgebra",0,0
173789,3164,"Regents",0,0
27539,3164,"Algebra 2",0,0
42164,3164,"Calculus",0,0
22664,3164,"Algebra 1",0,0
227414,3164,"Trigonometry",0,1
22665,3165,"Algebra 1",0,0
27540,3165,"Algebra 2",0,0
125040,3165,"Microsoft Word",0,0
61665,3165,"Elementary Math",0,0
86040,3165,"Geography",0,0
95790,3165,"Government & Politics",0,0
242040,3165,"Writing",0,0
159165,3165,"Proofreading",0,1
217665,3165,"Study Skills",0,0
66540,3165,"Elementary Science",0,0
193290,3165,"Social Studies",0,0
3165,3165,"ACT English",0,0
8040,3165,"ACT Math",0,0
120165,3165,"Microsoft PowerPoint",0,0
56790,3165,"Elementary (K-6th)",0,0
222540,3165,"TOEFL",0,1
168915,3165,"Reading",0,0
100665,3165,"Grammar",0,0
232290,3165,"Vocabulary",0,1
207915,3165,"Spelling",0,0
81165,3165,"GED",0,0
144540,3165,"Prealgebra",0,0
90915,3165,"Geometry",0,0
71415,3165,"English",0,0
227415,3165,"Trigonometry",0,0
86041,3166,"Geography",0,0
22666,3166,"Algebra 1",0,0
125041,3166,"Microsoft Word",0,0
120166,3166,"Microsoft PowerPoint",0,0
242041,3166,"Writing",0,0
222541,3166,"TOEFL",0,1
56791,3166,"Elementary (K-6th)",0,0
232291,3166,"Vocabulary",0,1
193291,3166,"Social Studies",0,0
95791,3166,"Government & Politics",0,0
3166,3166,"ACT English",0,0
8041,3166,"ACT Math",0,0
90916,3166,"Geometry",0,0
27541,3166,"Algebra 2",0,0
227416,3166,"Trigonometry",0,0
61666,3166,"Elementary Math",0,0
217666,3166,"Study Skills",0,0
71416,3166,"English",0,0
81166,3166,"GED",0,0
66541,3166,"Elementary Science",0,0
100666,3166,"Grammar",0,0
159166,3166,"Proofreading",0,1
207916,3166,"Spelling",0,0
144541,3166,"Prealgebra",0,0
168916,3166,"Reading",0,0
61667,3167,"Elementary Math",0,0
149417,3167,"Precalculus",0,0
100667,3167,"Grammar",0,1
144542,3167,"Prealgebra",0,0
47042,3167,"Chemistry",0,1
22668,3168,"Algebra 1",0,0
71418,3168,"English",0,0
242043,3168,"Writing",0,1
76293,3168,"European History",0,0
12918,3168,"ACT Reading",0,0
168918,3168,"Reading",0,0
159168,3168,"Proofreading",0,1
3168,3168,"ACT English",0,0
110418,3168,"Literature",0,0
100668,3168,"Grammar",0,0
232293,3168,"Vocabulary",0,0
149418,3168,"Precalculus",0,1
42168,3168,"Calculus",0,0
27543,3168,"Algebra 2",0,0
100669,3169,"Grammar",0,0
115294,3169,"Microsoft Excel",0,0
120169,3169,"Microsoft PowerPoint",0,0
222544,3169,"TOEFL",0,1
86044,3169,"Geography",0,1
125044,3169,"Microsoft Word",0,1
232294,3169,"Vocabulary",0,1
71419,3169,"English",0,0
51919,3169,"ESL/ESOL",0,0
110419,3169,"Literature",0,0
168919,3169,"Reading",0,0
242044,3169,"Writing",0,1
159169,3169,"Proofreading",0,1
188420,3170,"SAT Writing",0,0
110420,3170,"Literature",0,0
232295,3170,"Vocabulary",0,0
3170,3170,"ACT English",0,0
168920,3170,"Reading",0,0
183545,3170,"SAT Reading",0,0
222545,3170,"TOEFL",0,0
164045,3170,"Public Speaking",0,0
100670,3170,"Grammar",0,0
12920,3170,"ACT Reading",0,0
242045,3170,"Writing",0,0
207920,3170,"Spelling",0,0
105545,3170,"Handwriting",0,0
159170,3170,"Proofreading",0,0
71420,3170,"English",0,0
193296,3171,"Social Studies",0,0
76296,3171,"European History",0,0
115296,3171,"Microsoft Excel",0,0
125046,3171,"Microsoft Word",0,0
95796,3171,"Government & Politics",0,0
168921,3171,"Reading",0,0
32421,3171,"American History",0,0
86046,3171,"Geography",0,0
120171,3171,"Microsoft PowerPoint",0,0
217671,3171,"Study Skills",0,0
237171,3171,"World History",0,0
37297,3172,"Biology",0,0
198172,3172,"Spanish",0,0
232298,3173,"Vocabulary",0,1
198173,3173,"Spanish",0,1
51923,3173,"ESL/ESOL",0,0
56798,3173,"Elementary (K-6th)",0,0
100673,3173,"Grammar",0,0
168923,3173,"Reading",0,0
100674,3174,"Grammar",0,0
159174,3174,"Proofreading",0,0
134799,3174,"Phonics",0,0
110424,3174,"Literature",0,0
207924,3174,"Spelling",0,0
242049,3174,"Writing",0,0
168924,3174,"Reading",0,0
232299,3174,"Vocabulary",0,0
51924,3174,"ESL/ESOL",0,0
188424,3174,"SAT Writing",0,1
183549,3174,"SAT Reading",0,0
71424,3174,"English",0,0
56799,3174,"Elementary (K-6th)",0,0
12924,3174,"ACT Reading",0,0
232300,3175,"Vocabulary",0,1
27550,3175,"Algebra 2",0,0
105550,3175,"Handwriting",0,0
188425,3175,"SAT Writing",0,0
144550,3175,"Prealgebra",0,1
168925,3175,"Reading",0,0
71425,3175,"English",0,0
217675,3175,"Study Skills",0,0
37300,3175,"Biology",0,0
134800,3175,"Phonics",0,0
207925,3175,"Spelling",0,0
100675,3175,"Grammar",0,0
47050,3175,"Chemistry",0,0
242050,3175,"Writing",0,0
159175,3175,"Proofreading",0,1
66550,3175,"Elementary Science",0,0
22675,3175,"Algebra 1",0,0
217676,3176,"Study Skills",0,0
198176,3176,"Spanish",0,1
27552,3177,"Algebra 2",0,0
42177,3177,"Calculus",0,0
144552,3177,"Prealgebra",0,0
178677,3177,"SAT Math",0,1
22677,3177,"Algebra 1",0,0
47052,3177,"Chemistry",0,1
149427,3177,"Precalculus",0,0
90927,3177,"Geometry",0,0
227427,3177,"Trigonometry",0,1
8052,3177,"ACT Math",0,0
232303,3178,"Vocabulary",0,0
207928,3178,"Spelling",0,0
61678,3178,"Elementary Math",0,0
100678,3178,"Grammar",0,0
168928,3178,"Reading",0,0
66553,3178,"Elementary Science",0,0
56803,3178,"Elementary (K-6th)",0,0
90929,3179,"Geometry",0,0
178679,3179,"SAT Math",0,1
8054,3179,"ACT Math",0,0
144554,3179,"Prealgebra",0,0
42179,3179,"Calculus",0,0
22679,3179,"Algebra 1",0,0
212804,3179,"Statistics",0,0
149429,3179,"Precalculus",0,0
154304,3179,"Probability",0,0
139679,3179,"Physics",0,0
227429,3179,"Trigonometry",0,1
198179,3179,"Spanish",0,1
47054,3179,"Chemistry",0,0
27554,3179,"Algebra 2",0,0
125055,3180,"Microsoft Word",0,1
115305,3180,"Microsoft Excel",0,0
168930,3180,"Reading",0,0
100680,3180,"Grammar",0,0
203055,3180,"Special Needs",0,0
120180,3180,"Microsoft PowerPoint",0,0
232305,3180,"Vocabulary",0,1
56805,3180,"Elementary (K-6th)",0,0
134805,3180,"Phonics",0,0
61680,3180,"Elementary Math",0,0
207930,3180,"Spelling",0,0
217680,3180,"Study Skills",0,0
203056,3181,"Special Needs",0,0
164056,3181,"Public Speaking",0,0
51931,3181,"ESL/ESOL",0,0
222556,3181,"TOEFL",0,1
168931,3181,"Reading",0,1
159181,3181,"Proofreading",0,0
110431,3181,"Literature",0,0
71431,3181,"English",0,0
100681,3181,"Grammar",0,0
100682,3182,"Grammar",0,0
207932,3182,"Spelling",0,0
242057,3182,"Writing",0,0
66557,3182,"Elementary Science",0,0
232307,3182,"Vocabulary",0,1
164057,3182,"Public Speaking",0,0
178682,3182,"SAT Math",0,0
144557,3182,"Prealgebra",0,0
159182,3182,"Proofreading",0,0
188432,3182,"SAT Writing",0,0
51932,3182,"ESL/ESOL",0,0
27557,3182,"Algebra 2",0,0
61682,3182,"Elementary Math",0,0
227432,3182,"Trigonometry",0,0
90932,3182,"Geometry",0,0
183557,3182,"SAT Reading",0,0
125057,3182,"Microsoft Word",0,0
110432,3182,"Literature",0,0
217682,3182,"Study Skills",0,0
168932,3182,"Reading",0,0
149432,3182,"Precalculus",0,0
71432,3182,"English",0,0
115307,3182,"Microsoft Excel",0,0
22682,3182,"Algebra 1",0,0
222557,3182,"TOEFL",0,0
154307,3182,"Probability",0,0
51933,3183,"ESL/ESOL",0,0
183558,3183,"SAT Reading",0,0
222558,3183,"TOEFL",0,1
100683,3183,"Grammar",0,0
232308,3183,"Vocabulary",0,1
217683,3183,"Study Skills",0,0
56808,3183,"Elementary (K-6th)",0,0
159183,3183,"Proofreading",0,1
71433,3183,"English",0,0
242058,3183,"Writing",0,1
66558,3183,"Elementary Science",0,0
188433,3183,"SAT Writing",0,0
168933,3183,"Reading",0,0
110433,3183,"Literature",0,0
134808,3183,"Phonics",0,0
125058,3183,"Microsoft Word",0,1
51934,3184,"ESL/ESOL",0,0
115309,3184,"Microsoft Excel",0,0
168934,3184,"Reading",0,1
242059,3184,"Writing",0,0
22684,3184,"Algebra 1",0,0
125059,3184,"Microsoft Word",0,0
120184,3184,"Microsoft PowerPoint",0,0
100684,3184,"Grammar",0,0
71434,3184,"English",0,0
159184,3184,"Proofreading",0,0
222559,3184,"TOEFL",0,1
110435,3185,"Literature",0,0
183560,3185,"SAT Reading",0,0
17810,3185,"ADD/ADHD",0,0
188435,3185,"SAT Writing",0,0
71435,3185,"English",0,0
207935,3185,"Spelling",0,0
168935,3185,"Reading",0,0
164060,3185,"Public Speaking",0,0
3185,3185,"ACT English",0,0
134810,3185,"Phonics",0,0
232310,3185,"Vocabulary",0,0
100685,3185,"Grammar",0,0
242060,3185,"Writing",0,0
159185,3185,"Proofreading",0,0
56810,3185,"Elementary (K-6th)",0,0
203060,3185,"Special Needs",0,0
217685,3185,"Study Skills",0,0
17811,3186,"ADD/ADHD",0,0
134811,3186,"Phonics",0,0
56811,3186,"Elementary (K-6th)",0,0
203061,3186,"Special Needs",0,0
198187,3187,"Spanish",0,1
207938,3188,"Spelling",0,0
61688,3188,"Elementary Math",0,0
168938,3188,"Reading",0,1
100688,3188,"Grammar",0,1
66563,3188,"Elementary Science",0,0
56813,3188,"Elementary (K-6th)",0,0
232313,3188,"Vocabulary",0,1
125064,3189,"Microsoft Word",0,0
71439,3189,"English",0,0
242064,3189,"Writing",0,0
144564,3189,"Prealgebra",0,0
61689,3189,"Elementary Math",0,0
42189,3189,"Calculus",0,0
3189,3189,"ACT English",0,0
183564,3189,"SAT Reading",0,1
22689,3189,"Algebra 1",0,0
149439,3189,"Precalculus",0,0
8064,3189,"ACT Math",0,0
100689,3189,"Grammar",0,0
120189,3189,"Microsoft PowerPoint",0,0
90939,3189,"Geometry",0,0
105564,3189,"Handwriting",0,0
178689,3189,"SAT Math",0,1
232314,3189,"Vocabulary",0,1
139689,3189,"Physics",0,0
168939,3189,"Reading",0,0
164064,3189,"Public Speaking",0,0
217689,3189,"Study Skills",0,0
27564,3189,"Algebra 2",0,0
42190,3190,"Calculus",0,0
8065,3190,"ACT Math",0,0
188440,3190,"SAT Writing",0,1
22690,3190,"Algebra 1",0,0
154315,3190,"Probability",0,0
90940,3190,"Geometry",0,0
183565,3190,"SAT Reading",0,0
178690,3190,"SAT Math",0,0
232315,3190,"Vocabulary",0,1
12940,3190,"ACT Reading",0,0
129940,3190,"PSAT",0,0
212815,3190,"Statistics",0,0
17816,3191,"ADD/ADHD",0,0
198191,3191,"Spanish",0,1
203066,3191,"Special Needs",0,0
61691,3191,"Elementary Math",0,0
168941,3191,"Reading",0,1
56816,3191,"Elementary (K-6th)",0,0
37317,3192,"Biology",0,0
56818,3193,"Elementary (K-6th)",0,0
71443,3193,"English",0,0
217693,3193,"Study Skills",0,0
86068,3193,"Geography",0,0
100693,3193,"Grammar",0,0
183568,3193,"SAT Reading",0,0
134818,3193,"Phonics",0,0
168943,3193,"Reading",0,0
164068,3193,"Public Speaking",0,0
207943,3193,"Spelling",0,0
159193,3193,"Proofreading",0,0
242068,3193,"Writing",0,1
32443,3193,"American History",0,0
193318,3193,"Social Studies",0,0
110443,3193,"Literature",0,0
188443,3193,"SAT Writing",0,0
3193,3193,"ACT English",0,0
12943,3193,"ACT Reading",0,0
159194,3194,"Proofreading",0,1
242069,3194,"Writing",0,1
232319,3194,"Vocabulary",0,1
125069,3194,"Microsoft Word",0,1
183569,3194,"SAT Reading",0,0
105569,3194,"Handwriting",0,0
71444,3194,"English",0,0
178694,3194,"SAT Math",0,1
110444,3194,"Literature",0,0
76319,3194,"European History",0,1
100694,3194,"Grammar",0,0
32444,3194,"American History",0,0
144569,3194,"Prealgebra",0,0
66569,3194,"Elementary Science",0,0
168944,3194,"Reading",0,0
61694,3194,"Elementary Math",0,0
188444,3194,"SAT Writing",0,1
56820,3195,"Elementary (K-6th)",0,0
144570,3195,"Prealgebra",0,0
61696,3196,"Elementary Math",0,0
134821,3196,"Phonics",0,0
232321,3196,"Vocabulary",0,0
168946,3196,"Reading",0,0
56821,3196,"Elementary (K-6th)",0,0
105571,3196,"Handwriting",0,0
100696,3196,"Grammar",0,0
217696,3196,"Study Skills",0,0
203071,3196,"Special Needs",0,0
17821,3196,"ADD/ADHD",0,0
22697,3197,"Algebra 1",0,0
90947,3197,"Geometry",0,0
149447,3197,"Precalculus",0,1
227447,3197,"Trigonometry",0,1
42197,3197,"Calculus",0,0
27572,3197,"Algebra 2",0,0
125073,3198,"Microsoft Word",0,0
115323,3198,"Microsoft Excel",0,0
120198,3198,"Microsoft PowerPoint",0,0
227449,3199,"Trigonometry",0,0
61699,3199,"Elementary Math",0,1
22699,3199,"Algebra 1",0,0
198199,3199,"Spanish",0,1
90949,3199,"Geometry",0,0
27574,3199,"Algebra 2",0,0
178699,3199,"SAT Math",0,1
149449,3199,"Precalculus",0,0
144574,3199,"Prealgebra",0,0
71450,3200,"English",0,0
168950,3200,"Reading",0,0
242075,3200,"Writing",0,1
56825,3200,"Elementary (K-6th)",0,0
232325,3200,"Vocabulary",0,1
217700,3200,"Study Skills",0,0
17826,3201,"ADD/ADHD",0,0
203076,3201,"Special Needs",0,0
56826,3201,"Elementary (K-6th)",0,0
242076,3201,"Writing",0,1
66576,3201,"Elementary Science",0,0
61701,3201,"Elementary Math",0,0
134826,3201,"Phonics",0,0
100701,3201,"Grammar",0,0
168951,3201,"Reading",0,0
217701,3201,"Study Skills",0,0
232326,3201,"Vocabulary",0,0
207951,3201,"Spelling",0,0
164077,3202,"Public Speaking",0,0
242077,3202,"Writing",0,1
110452,3202,"Literature",0,0
159202,3202,"Proofreading",0,0
129952,3202,"PSAT",0,0
183577,3202,"SAT Reading",0,0
100702,3202,"Grammar",0,0
12952,3202,"ACT Reading",0,0
56827,3202,"Elementary (K-6th)",0,0
232327,3202,"Vocabulary",0,1
188452,3202,"SAT Writing",0,1
71452,3202,"English",0,0
42203,3203,"Calculus",0,0
22703,3203,"Algebra 1",0,0
144578,3203,"Prealgebra",0,0
149453,3203,"Precalculus",0,0
139703,3203,"Physics",0,0
90953,3203,"Geometry",0,0
47078,3203,"Chemistry",0,0
27578,3203,"Algebra 2",0,0
71454,3204,"English",0,0
242079,3204,"Writing",0,1
100704,3204,"Grammar",0,0
56829,3204,"Elementary (K-6th)",0,0
159204,3204,"Proofreading",0,1
232329,3204,"Vocabulary",0,0
188454,3204,"SAT Writing",0,1
232330,3205,"Vocabulary",0,1
110455,3205,"Literature",0,0
105580,3205,"Handwriting",0,0
129955,3205,"PSAT",0,0
183580,3205,"SAT Reading",0,0
100705,3205,"Grammar",0,0
188455,3205,"SAT Writing",0,1
168955,3205,"Reading",0,0
217705,3205,"Study Skills",0,0
159205,3205,"Proofreading",0,0
71455,3205,"English",0,0
164080,3205,"Public Speaking",0,0
242080,3205,"Writing",0,1
207955,3205,"Spelling",0,0
232331,3206,"Vocabulary",0,0
17831,3206,"ADD/ADHD",0,0
217706,3206,"Study Skills",0,0
100706,3206,"Grammar",0,0
56831,3206,"Elementary (K-6th)",0,0
207956,3206,"Spelling",0,0
203081,3206,"Special Needs",0,0
134831,3206,"Phonics",0,0
66581,3206,"Elementary Science",0,0
22707,3207,"Algebra 1",0,0
149457,3207,"Precalculus",0,0
227457,3207,"Trigonometry",0,1
42207,3207,"Calculus",0,0
154332,3207,"Probability",0,0
178707,3207,"SAT Math",0,1
90957,3207,"Geometry",0,0
144582,3207,"Prealgebra",0,0
139707,3207,"Physics",0,1
27582,3207,"Algebra 2",0,0
105583,3208,"Handwriting",0,0
134833,3208,"Phonics",0,0
71458,3208,"English",0,0
164083,3208,"Public Speaking",0,0
159208,3208,"Proofreading",0,0
100708,3208,"Grammar",0,0
110458,3208,"Literature",0,0
203083,3208,"Special Needs",0,0
232333,3208,"Vocabulary",0,1
27584,3209,"Algebra 2",0,0
227459,3209,"Trigonometry",0,0
90959,3209,"Geometry",0,0
144584,3209,"Prealgebra",0,0
22709,3209,"Algebra 1",0,0
222585,3210,"TOEFL",0,1
125085,3210,"Microsoft Word",0,1
232335,3210,"Vocabulary",0,1
12960,3210,"ACT Reading",0,0
115335,3210,"Microsoft Excel",0,0
56835,3210,"Elementary (K-6th)",0,0
183585,3210,"SAT Reading",0,0
207960,3210,"Spelling",0,0
3210,3210,"ACT English",0,0
86085,3210,"Geography",0,0
188460,3210,"SAT Writing",0,0
159210,3210,"Proofreading",0,0
71460,3210,"English",0,0
242085,3210,"Writing",0,1
32460,3210,"American History",0,0
76335,3210,"European History",0,0
237210,3210,"World History",0,1
217710,3210,"Study Skills",0,0
100710,3210,"Grammar",0,0
168960,3210,"Reading",0,0
51960,3210,"ESL/ESOL",0,0
188461,3211,"SAT Writing",0,0
232336,3211,"Vocabulary",0,1
222586,3211,"TOEFL",0,1
110461,3211,"Literature",0,0
168961,3211,"Reading",0,1
71461,3211,"English",0,0
51961,3211,"ESL/ESOL",0,0
100711,3211,"Grammar",0,1
12961,3211,"ACT Reading",0,0
3212,3212,"ACT English",0,0
110462,3212,"Literature",0,0
203087,3212,"Special Needs",0,0
193337,3212,"Social Studies",0,0
56837,3212,"Elementary (K-6th)",0,0
100712,3212,"Grammar",0,0
242087,3212,"Writing",0,1
86087,3212,"Geography",0,0
188462,3212,"SAT Writing",0,0
71462,3212,"English",0,0
232337,3212,"Vocabulary",0,1
164087,3212,"Public Speaking",0,0
183587,3212,"SAT Reading",0,0
168962,3212,"Reading",0,0
32462,3212,"American History",0,0
61713,3213,"Elementary Math",0,0
139713,3213,"Physics",0,0
22713,3213,"Algebra 1",0,0
149463,3213,"Precalculus",0,0
66588,3213,"Elementary Science",0,1
27588,3213,"Algebra 2",0,0
37338,3213,"Biology",0,0
47088,3213,"Chemistry",0,0
56838,3213,"Elementary (K-6th)",0,0
144588,3213,"Prealgebra",0,0
110464,3214,"Literature",0,0
183589,3214,"SAT Reading",0,0
188464,3214,"SAT Writing",0,1
56839,3214,"Elementary (K-6th)",0,0
100714,3214,"Grammar",0,0
242089,3214,"Writing",0,0
71464,3214,"English",0,0
159214,3214,"Proofreading",0,1
168964,3214,"Reading",0,1
51965,3215,"ESL/ESOL",0,0
222590,3215,"TOEFL",0,1
100716,3216,"Grammar",0,0
178716,3216,"SAT Math",0,1
110466,3216,"Literature",0,0
188466,3216,"SAT Writing",0,0
22716,3216,"Algebra 1",0,0
207966,3216,"Spelling",0,0
144591,3216,"Prealgebra",0,0
61716,3216,"Elementary Math",0,0
129966,3216,"PSAT",0,0
183591,3216,"SAT Reading",0,0
159216,3216,"Proofreading",0,0
71466,3216,"English",0,0
232341,3216,"Vocabulary",0,1
56841,3216,"Elementary (K-6th)",0,0
242091,3216,"Writing",0,1
168966,3216,"Reading",0,0
105591,3216,"Handwriting",0,0
222591,3216,"TOEFL",0,1
51966,3216,"ESL/ESOL",0,0
120217,3217,"Microsoft PowerPoint",0,0
207967,3217,"Spelling",0,0
168967,3217,"Reading",0,1
125092,3217,"Microsoft Word",0,1
115342,3217,"Microsoft Excel",0,0
134842,3217,"Phonics",0,0
61717,3217,"Elementary Math",0,0
56843,3218,"Elementary (K-6th)",0,0
134843,3218,"Phonics",0,0
61718,3218,"Elementary Math",0,0
217718,3218,"Study Skills",0,0
232343,3218,"Vocabulary",0,1
100718,3218,"Grammar",0,1
203093,3218,"Special Needs",0,0
66593,3218,"Elementary Science",0,0
51969,3219,"ESL/ESOL",0,0
232345,3220,"Vocabulary",0,1
198220,3220,"Spanish",0,0
71470,3220,"English",0,0
76345,3220,"European History",0,0
100720,3220,"Grammar",0,0
164095,3220,"Public Speaking",0,0
32470,3220,"American History",0,0
125095,3220,"Microsoft Word",0,1
105595,3220,"Handwriting",0,0
159220,3220,"Proofreading",0,0
22720,3220,"Algebra 1",0,0
56845,3220,"Elementary (K-6th)",0,0
154345,3220,"Probability",0,0
242095,3220,"Writing",0,0
66595,3220,"Elementary Science",0,0
217720,3220,"Study Skills",0,0
86095,3220,"Geography",0,0
95845,3220,"Government & Politics",0,0
110470,3220,"Literature",0,0
27595,3220,"Algebra 2",0,0
237220,3220,"World History",0,0
168970,3220,"Reading",0,0
193345,3220,"Social Studies",0,0
149470,3220,"Precalculus",0,0
61720,3220,"Elementary Math",0,0
168971,3221,"Reading",0,0
3221,3221,"ACT English",0,0
22721,3221,"Algebra 1",0,0
32471,3221,"American History",0,0
144596,3221,"Prealgebra",0,1
188471,3221,"SAT Writing",0,1
217721,3221,"Study Skills",0,0
242096,3221,"Writing",0,0
134846,3221,"Phonics",0,0
71471,3221,"English",0,0
105596,3221,"Handwriting",0,0
207971,3221,"Spelling",0,0
237221,3221,"World History",0,1
232346,3221,"Vocabulary",0,1
66596,3221,"Elementary Science",0,0
86096,3221,"Geography",0,0
51971,3221,"ESL/ESOL",0,1
61721,3221,"Elementary Math",0,0
100721,3221,"Grammar",0,0
164096,3221,"Public Speaking",0,0
183596,3221,"SAT Reading",0,0
12971,3221,"ACT Reading",0,0
159221,3221,"Proofreading",0,0
95847,3222,"Government & Politics",0,0
32472,3222,"American History",0,0
120223,3223,"Microsoft PowerPoint",0,0
183598,3223,"SAT Reading",0,0
242098,3223,"Writing",0,0
110473,3223,"Literature",0,0
217723,3223,"Study Skills",0,0
22723,3223,"Algebra 1",0,0
66598,3223,"Elementary Science",0,0
232348,3223,"Vocabulary",0,0
207973,3223,"Spelling",0,0
47098,3223,"Chemistry",0,0
178723,3223,"SAT Math",0,0
168973,3223,"Reading",0,0
159223,3223,"Proofreading",0,0
203098,3223,"Special Needs",0,0
37348,3223,"Biology",0,0
139723,3223,"Physics",0,0
27598,3223,"Algebra 2",0,0
100723,3223,"Grammar",0,0
188473,3223,"SAT Writing",0,0
144598,3223,"Prealgebra",0,0
71473,3223,"English",0,0
125098,3223,"Microsoft Word",0,0
110474,3224,"Literature",0,0
100724,3224,"Grammar",0,1
232349,3224,"Vocabulary",0,0
66599,3224,"Elementary Science",0,0
242099,3224,"Writing",0,1
51975,3225,"ESL/ESOL",0,1
198225,3225,"Spanish",0,1
168976,3226,"Reading",0,0
188476,3226,"SAT Writing",0,0
232351,3226,"Vocabulary",0,1
71476,3226,"English",0,0
100726,3226,"Grammar",0,0
159226,3226,"Proofreading",0,0
242101,3226,"Writing",0,1
125101,3226,"Microsoft Word",0,1
110476,3226,"Literature",0,0
129977,3227,"PSAT",0,0
173852,3227,"Regents",0,0
242102,3227,"Writing",0,1
144602,3227,"Prealgebra",0,0
22727,3227,"Algebra 1",0,0
90977,3227,"Geometry",0,0
61727,3227,"Elementary Math",0,0
178727,3227,"SAT Math",0,1
154352,3227,"Probability",0,0
149477,3227,"Precalculus",0,0
8102,3227,"ACT Math",0,0
56852,3227,"Elementary (K-6th)",0,0
81227,3227,"GED",0,0
27602,3227,"Algebra 2",0,0
105603,3228,"Handwriting",0,0
134853,3228,"Phonics",0,0
51978,3228,"ESL/ESOL",0,0
168978,3228,"Reading",0,0
242103,3228,"Writing",0,0
144603,3228,"Prealgebra",0,0
159228,3228,"Proofreading",0,0
217728,3228,"Study Skills",0,0
110478,3228,"Literature",0,0
66603,3228,"Elementary Science",0,0
232353,3228,"Vocabulary",0,0
149478,3228,"Precalculus",0,0
61728,3228,"Elementary Math",0,0
56853,3228,"Elementary (K-6th)",0,0
207978,3228,"Spelling",0,0
222603,3228,"TOEFL",0,0
100728,3228,"Grammar",0,0
71478,3228,"English",0,0
227479,3229,"Trigonometry",0,1
42229,3229,"Calculus",0,0
139729,3229,"Physics",0,0
61729,3229,"Elementary Math",0,0
149479,3229,"Precalculus",0,0
198229,3229,"Spanish",0,0
47104,3229,"Chemistry",0,0
27604,3229,"Algebra 2",0,0
144604,3229,"Prealgebra",0,0
217730,3230,"Study Skills",0,0
27605,3230,"Algebra 2",0,0
22730,3230,"Algebra 1",0,0
90980,3230,"Geometry",0,0
61730,3230,"Elementary Math",0,0
71480,3230,"English",0,0
227480,3230,"Trigonometry",0,0
242105,3230,"Writing",0,0
232355,3230,"Vocabulary",0,0
207980,3230,"Spelling",0,0
173855,3230,"Regents",0,0
139730,3230,"Physics",0,0
56855,3230,"Elementary (K-6th)",0,0
168980,3230,"Reading",0,0
115355,3230,"Microsoft Excel",0,1
47105,3230,"Chemistry",0,0
144605,3230,"Prealgebra",0,0
227481,3231,"Trigonometry",0,1
42231,3231,"Calculus",0,0
212856,3231,"Statistics",0,0
22731,3231,"Algebra 1",0,0
8106,3231,"ACT Math",0,0
149481,3231,"Precalculus",0,0
178731,3231,"SAT Math",0,1
90981,3231,"Geometry",0,0
154356,3231,"Probability",0,0
27606,3231,"Algebra 2",0,0
144606,3231,"Prealgebra",0,0
125107,3232,"Microsoft Word",0,0
134857,3232,"Phonics",0,0
168982,3232,"Reading",0,0
100732,3232,"Grammar",0,0
110482,3232,"Literature",0,0
232357,3232,"Vocabulary",0,0
159232,3232,"Proofreading",0,0
203107,3232,"Special Needs",0,0
159233,3233,"Proofreading",0,0
27608,3233,"Algebra 2",0,0
100733,3233,"Grammar",0,0
217733,3233,"Study Skills",0,0
120233,3233,"Microsoft PowerPoint",0,0
207983,3233,"Spelling",0,0
183608,3233,"SAT Reading",0,0
22733,3233,"Algebra 1",0,0
47108,3233,"Chemistry",0,0
66608,3233,"Elementary Science",0,0
125108,3233,"Microsoft Word",0,1
232358,3233,"Vocabulary",0,1
144608,3233,"Prealgebra",0,0
168983,3233,"Reading",0,0
139733,3233,"Physics",0,0
188483,3233,"SAT Writing",0,1
8108,3233,"ACT Math",0,0
154358,3233,"Probability",0,0
178733,3233,"SAT Math",0,0
212858,3233,"Statistics",0,0
227483,3233,"Trigonometry",0,1
149483,3233,"Precalculus",0,0
42233,3233,"Calculus",0,0
129983,3233,"PSAT",0,0
71483,3233,"English",0,0
61733,3233,"Elementary Math",0,0
90983,3233,"Geometry",0,0
3233,3233,"ACT English",0,0
12983,3233,"ACT Reading",0,0
90984,3234,"Geometry",0,0
8109,3234,"ACT Math",0,0
120234,3234,"Microsoft PowerPoint",0,0
173859,3234,"Regents",0,0
227484,3234,"Trigonometry",0,0
22734,3234,"Algebra 1",0,0
27609,3234,"Algebra 2",0,0
115359,3234,"Microsoft Excel",0,0
125109,3234,"Microsoft Word",0,0
144609,3234,"Prealgebra",0,0
178734,3234,"SAT Math",0,1
81234,3234,"GED",0,0
66610,3235,"Elementary Science",0,0
217735,3235,"Study Skills",0,0
168985,3235,"Reading",0,0
134860,3235,"Phonics",0,0
56860,3235,"Elementary (K-6th)",0,0
61735,3235,"Elementary Math",0,0
